projectNumber	projectId	lifecycleState	name	createTime	parent_type	parent_id
862565269145	sys-37913834540520417232821535	ACTIVE	PC Express Intake Form	2023-04-10T18:46:37.567Z	folder	30263264461
99521065506	sys-10660433563950977082951444	ACTIVE	PC Express Intake Form	2023-04-06T19:08:07.138Z	folder	30263264461
483748418851	sys-33364128090104333364140796	ACTIVE	Untitled project	2023-04-06T13:10:03.169Z	folder	30263264461
771346436370	sys-81563872169792696602036120	ACTIVE	Untitled project	2023-04-06T13:10:02.954Z	folder	30263264461
864788231543	sys-11315352649382725916761813	ACTIVE	PC Express Intake Form	2023-04-05T18:09:17.164Z	folder	30263264461
585294630491	sys-09345197290532468615283812	ACTIVE	PC Express Intake Form	2023-04-05T15:00:52.803Z	folder	30263264461
558278112440	sys-46190884127431921465792916	ACTIVE	PC Express Intake Form	2023-04-04T13:29:08.440Z	folder	30263264461
743878976178	lt-aiops-ia-prod	ACTIVE	lt-aiops-ia-prod	2023-04-04T02:44:04.085Z	folder	290862166880
596240788706	sys-17129398924880695740455381	ACTIVE	PC Express Intake Form	2023-04-03T13:45:12.849Z	folder	30263264461
1097271562570	sys-59935666874430301455825188	ACTIVE	Select Multiple Values	2023-03-31T16:12:25.487Z	folder	30263264461
858707486530	sys-79508892783069053681725493	ACTIVE	Send Sales	2023-03-31T15:08:59.436Z	folder	30263264461
221701314266	sys-01037505141277049914296030	ACTIVE	Send Sales	2023-03-31T15:08:52.965Z	folder	30263264461
527670926157	sys-92453734502167043669039511	ACTIVE	Scripts for Insights	2023-03-30T21:01:43.243Z	folder	30263264461
478391041780	sys-20548590958683613455483817	ACTIVE	Scripts for Insights	2023-03-30T20:59:41.480Z	folder	30263264461
953044519339	sys-64688669195120283236199580	ACTIVE	Scripts for Insights	2023-03-30T15:19:30.303Z	folder	30263264461
534450936210	sys-40434155617394742546438364	ACTIVE	PC Express Intake Form	2023-03-30T14:46:25.489Z	folder	30263264461
414999213818	lt-shipyard-lower	ACTIVE	lt-shipyard-lower	2023-03-29T18:56:36.738Z	folder	359395360364
562422113167	lt-dia-lake-exp-observability	ACTIVE	lt-dia-lake-exp-observability	2023-03-29T17:15:53.015Z	folder	9145849410
518815572058	sys-40455372964799827957353047	ACTIVE	Scripts for Insights	2023-03-29T15:31:05.559Z	folder	30263264461
275289620676	sys-51692514857900878242678036	ACTIVE	Scripts for Insights	2023-03-29T15:28:13.390Z	folder	30263264461
912266517103	sys-18877554343903641661450103	ACTIVE	Scripts for Insights	2023-03-29T15:25:08.366Z	folder	30263264461
466130086316	sys-00851696628483181452486223	ACTIVE	Scripts for Insights	2023-03-29T15:20:31.981Z	folder	30263264461
257191442326	sys-20307057948850084179488193	ACTIVE	Scripts for Insights	2023-03-28T18:38:53.699Z	folder	30263264461
11659042303	sys-45799500516211788996218592	ACTIVE	Scripts for Insights	2023-03-28T18:35:43.551Z	folder	30263264461
833269853087	sys-21844142859952409545622993	ACTIVE	Scripts for Insights	2023-03-28T18:29:11.409Z	folder	30263264461
377057705187	sys-30413719583338444411210596	ACTIVE	Scripts for Insights	2023-03-28T18:24:56.393Z	folder	30263264461
766103366680	sys-76617954418521334985404932	ACTIVE	PC Express Intake Form	2023-03-28T13:38:41.859Z	folder	30263264461
411960063810	lt-contentful-upr	ACTIVE	lt-contentful-upr	2023-03-27T18:24:57.576Z	folder	857031298135
651020839189	lt-contentful-lwr	ACTIVE	lt-contentful-lwr	2023-03-27T18:24:24.095Z	folder	857031298135
1043449396818	cidt-pod1-project	ACTIVE	cidt-pod1-project	2023-03-27T18:03:28.148Z	folder	743756606505
967644947074	sys-64502187337849095500173048	ACTIVE	Booking Scripts	2023-03-27T15:56:45.025Z	folder	30263264461
319584023304	pcb-prod-observability	ACTIVE	pcb-prod-observability	2023-03-26T03:48:31.728Z	folder	642027199083
560232118103	pcb-nonprod-observability	ACTIVE	pcb-nonprod-observability	2023-03-26T03:27:32.416Z	folder	491851290479
653386073790	sys-76920052635400339261002094	ACTIVE	PC Express Intake Form	2023-03-24T13:49:33.864Z	folder	30263264461
999640259399	sys-99228246114112709739599229	ACTIVE	Untitled project	2023-03-24T13:39:47.539Z	folder	30263264461
942639169471	sys-75614895189428249240158285	ACTIVE	Untitled project	2023-03-24T13:39:47.447Z	folder	30263264461
894278238197	sys-40433207965213556627204737	ACTIVE	Untitled project	2023-03-24T13:39:47.858Z	folder	30263264461
747913727037	sys-56132492687006713157640225	ACTIVE	Untitled project	2023-03-24T13:39:47.476Z	folder	30263264461
65322307370	sys-98757766598409029548101811	ACTIVE	Untitled project	2023-03-24T13:39:47.893Z	folder	30263264461
526488977351	sys-06275117247860181951111643	ACTIVE	Untitled project	2023-03-24T13:39:47.922Z	folder	30263264461
360822927964	sys-09504518905804876471001302	ACTIVE	Untitled project	2023-03-24T13:39:47.977Z	folder	30263264461
34030554433	sys-53587970841407554623160311	ACTIVE	Untitled project	2023-03-24T13:39:47.561Z	folder	30263264461
258552335388	sys-63900402680801960080154604	ACTIVE	Untitled project	2023-03-24T13:39:47.843Z	folder	30263264461
227879323929	sys-63077191166882934368823640	ACTIVE	Untitled project	2023-03-24T13:39:47.653Z	folder	30263264461
528133114687	sys-88795467674088192759162443	ACTIVE	PC Express Intake Form	2023-03-23T18:12:26.680Z	folder	30263264461
555567428825	sys-49184051259233819127116277	ACTIVE	PC Express Intake Form	2023-03-23T13:53:29.067Z	folder	30263264461
659016445931	lt-dia-analytics-se-stg-spo	ACTIVE	lt-dia-analytics-se-stg-spo	2023-03-22T14:01:28.553Z	folder	1072664139899
901967557114	sys-84562747961058685004017847	ACTIVE	Surveys	2023-03-21T17:45:47.108Z	folder	30263264461
352925539660	sys-62794022564730511447587694	ACTIVE	PC Express Intake Form	2023-03-21T15:43:28.746Z	folder	30263264461
686555509263	sys-40672288313333165143523131	ACTIVE	Booking Scripts	2023-03-20T19:41:53.497Z	folder	30263264461
100767031802	sys-00981363603508215342152503	ACTIVE	Scripts for Insights	2023-03-20T18:29:20.357Z	folder	30263264461
66992071832	sys-01573490422575597431802342	ACTIVE	Scripts for Insights	2023-03-20T18:13:49.992Z	folder	30263264461
559195289688	lt-contentful-pcontainer-upr	DELETE_REQUESTED	lt-contentful-pcontainer-upr	2023-03-20T18:08:55.473Z	folder	58222999069
527186855554	lt-contentful-pcontainer-lwr	DELETE_REQUESTED	lt-contentful-pcontainer-lwr	2023-03-20T18:07:25.958Z	folder	58222999069
206132191053	lt-contentful-color-picker-upr	DELETE_REQUESTED	lt-contentful-color-picker-upr	2023-03-20T18:01:39.003Z	folder	58222999069
117163150405	lt-contentful-color-picker-lwr	DELETE_REQUESTED	lt-contentful-color-picker-lwr	2023-03-20T17:59:12.771Z	folder	58222999069
524924710680	sys-46449861835507040982106466	ACTIVE	Scripts for Insights	2023-03-20T17:14:51.767Z	folder	30263264461
311658606541	sys-47896834232632420726700063	ACTIVE	Scripts for Insights	2023-03-20T17:13:03.856Z	folder	30263264461
988448652568	sys-58316973903296750759466613	ACTIVE	Scripts for Insights	2023-03-20T17:07:01.277Z	folder	30263264461
71279844139	lt-scheduled-preview-upr	DELETE_REQUESTED	lt-scheduled-preview-upr	2023-03-20T17:06:10.097Z	folder	857031298135
939777678147	sys-07212485158981535976590697	ACTIVE	Scripts for Insights	2023-03-20T17:03:50.215Z	folder	30263264461
904674080642	lt-scheduled-preview-lwr	DELETE_REQUESTED	lt-scheduled-preview-lwr	2023-03-20T16:58:42.240Z	folder	857031298135
936928624753	lt-contentful-utils-upr	DELETE_REQUESTED	lt-contentful-utils-upr	2023-03-20T16:41:42.923Z	folder	857031298135
829128206943	lt-contentful-utils-lwr	DELETE_REQUESTED	lt-contentful-utils-lwr	2023-03-20T16:36:54.809Z	folder	857031298135
815623966603	sys-73416851546039538346440919	ACTIVE	Scripts for Insights	2023-03-17T17:04:55.892Z	folder	30263264461
681985528849	sys-81760607373440812063530224	ACTIVE	Scripts for Insights	2023-03-17T17:04:05.454Z	folder	30263264461
272075888572	sys-92008705390357394250541285	ACTIVE	Scripts for Insights	2023-03-17T17:03:17.171Z	folder	30263264461
1072078455879	sys-59808074178170248625881964	ACTIVE	Untitled project	2023-03-17T16:58:20.410Z	folder	30263264461
69718714981	sys-83042327625810570628676343	ACTIVE	Untitled project	2023-03-17T16:57:21.328Z	folder	30263264461
226601529697	sys-32549105706306008990616076	ACTIVE	Untitled project	2023-03-17T16:57:11.545Z	folder	30263264461
949290709168	sys-75376054954030845826224799	ACTIVE	Untitled project	2023-03-17T16:54:35.793Z	folder	30263264461
741877391345	sys-88190706813737556164756961	ACTIVE	Untitled project	2023-03-17T16:54:29.874Z	folder	30263264461
723960361191	sys-57768815700878495504777612	ACTIVE	snowplow web session dup email	2023-03-17T16:53:34.824Z	folder	30263264461
570432980483	sys-41411500072090203368530926	ACTIVE	snowplow web session dup email	2023-03-17T16:52:54.739Z	folder	30263264461
907316169109	sys-42680969129919093667555434	ACTIVE	snowplow web session dup email	2023-03-17T16:52:45.034Z	folder	30263264461
277047281105	sys-20194054442789436375380920	ACTIVE	snowplow web session dup email	2023-03-17T16:51:15.723Z	folder	30263264461
50686308342	sys-35580877102263506139599730	ACTIVE	snowplow web session dup email	2023-03-17T16:51:13.730Z	folder	30263264461
568607831331	sys-35706684339248948343600401	ACTIVE	snowplow web session dup email	2023-03-17T16:51:12.876Z	folder	30263264461
446865962012	sys-32628153939918626859450818	ACTIVE	snowplow web session dup email	2023-03-17T16:50:51.200Z	folder	30263264461
451519154222	sys-70304462350690198141112391	ACTIVE	snowplow web session dup email	2023-03-17T16:49:59.063Z	folder	30263264461
531820679192	sys-66224081169405319621083311	ACTIVE	snowplow web session dup email	2023-03-17T16:49:42.654Z	folder	30263264461
174471527618	sys-55257717731092285543291205	ACTIVE	snowplow web session dup email	2023-03-17T16:49:22.725Z	folder	30263264461
698200731162	sys-73867729402569264038365229	ACTIVE	snowplow web session dup email	2023-03-17T16:49:12.986Z	folder	30263264461
529701788845	sys-20165289518713978366588704	ACTIVE	snowplow web session dup email	2023-03-17T16:49:00.982Z	folder	30263264461
831827953682	sys-06200556681858613533216159	ACTIVE	snowplow web session dup email	2023-03-17T16:47:23.741Z	folder	30263264461
603620698416	sys-44441927412043796313102815	ACTIVE	snowplow web session dup email	2023-03-17T16:40:13.609Z	folder	30263264461
1072154655780	sys-62727152437749788717469848	ACTIVE	snowplow web session dup email	2023-03-17T16:37:37.779Z	folder	30263264461
1078664844282	sys-77924891490355779504874787	ACTIVE	snowplow web session dup email	2023-03-17T16:37:22.513Z	folder	30263264461
625985776911	sys-27431283068618006730457983	ACTIVE	snowplow web session dup email	2023-03-17T16:37:06.516Z	folder	30263264461
540559395314	sys-98480704510846221873464974	ACTIVE	snowplow web session dup email	2023-03-17T16:36:24.675Z	folder	30263264461
650018206638	sys-58684413581602632097890927	ACTIVE	snowplow web session dup email	2023-03-17T16:27:22.295Z	folder	30263264461
950519386656	sys-57881166426547945583989422	ACTIVE	snowplow web session dup email	2023-03-17T16:25:50.539Z	folder	30263264461
799157264004	sys-74029860370078549307242483	ACTIVE	snowplow web session dup email	2023-03-17T16:22:39.625Z	folder	30263264461
481350663970	sys-72667740855318175365691863	ACTIVE	Untitled project	2023-03-17T15:54:09.188Z	folder	30263264461
899381513254	sys-35704525874820686423025097	ACTIVE	Untitled project	2023-03-17T15:53:07.728Z	folder	30263264461
1027833850393	playground-drx-dev	ACTIVE	playground-drx-dev	2023-03-16T21:08:02.126Z	folder	1044797804330
930958536363	sys-14820852558007435548057047	ACTIVE	PC Express Intake Form	2023-03-16T17:04:15.879Z	folder	30263264461
1089981554624	lt-dia-analytics-stg-poe	ACTIVE	lt-dia-analytics-stg-poe	2023-03-16T14:45:23.960Z	folder	1072664139899
704769140275	lt-contentful-demo-site-lwr	ACTIVE	lt-contentful-demo-site-lwr	2023-03-15T18:01:11.062Z	folder	58222999069
460313321780	lt-contentful-demo-site-upr	ACTIVE	lt-contentful-demo-site-upr	2023-03-15T17:55:12.001Z	folder	857031298135
792973778012	lt-field-layout-editor-upr	ACTIVE	lt-field-layout-editor-upr	2023-03-15T17:11:31.886Z	folder	857031298135
457237345208	lt-field-layout-editor-lwr	ACTIVE	lt-field-layout-editor-lwr	2023-03-15T16:19:00.583Z	folder	58222999069
74301916497	lt-store-locator-sdk-lwr	ACTIVE	lt-store-locator-sdk-lwr	2023-03-15T16:08:39.728Z	folder	58222999069
23854251147	sys-30671283964627296477658418	ACTIVE	PC Express Intake Form	2023-03-14T19:48:26.115Z	folder	30263264461
953825577589	sys-99478570315779854957041826	ACTIVE	PC Express Intake Form	2023-03-13T17:05:04.729Z	folder	30263264461
300552933661	sys-95818075367114160240046379	ACTIVE	PC Express Intake Form	2023-03-10T21:19:32.809Z	folder	30263264461
502048162194	sys-88536638957795345162534313	ACTIVE	PC Express Intake Form	2023-03-10T15:16:50.166Z	folder	30263264461
675419795112	sys-56005161104598408806455126	ACTIVE	Scripts for Insights	2023-03-10T03:25:06.427Z	folder	30263264461
578871277200	sys-14901674072091627274010736	ACTIVE	Scripts for Insights	2023-03-10T03:23:39.277Z	folder	30263264461
985140648294	sys-43588180066269540915887740	ACTIVE	Scripts for Insights	2023-03-10T03:21:02.245Z	folder	30263264461
462567082274	sys-26329467603895209036537725	ACTIVE	PC Express Intake Form	2023-03-09T21:30:36.423Z	folder	30263264461
868329998741	lt-store-locator-sdk-upr	ACTIVE	lt-store-locator-sdk-upr	2023-03-09T18:49:16.243Z	folder	857031298135
43238202698	cidt-test-project-2	ACTIVE	cidt-test-project-2	2023-03-09T17:54:51.946Z	folder	743756606505
1017132393191	sys-33347932019010861527444647	ACTIVE	PC Express Intake Form	2023-03-09T14:30:42.419Z	folder	30263264461
352759011212	sys-74472383446948119225306475	ACTIVE	PC Express Intake Form	2023-03-08T19:42:28.518Z	folder	30263264461
1088675339627	sys-18639257728543637674593918	ACTIVE	PC Express Intake Form	2023-03-08T14:30:56.912Z	folder	30263264461
393221375923	sys-29930026468078146530617013	ACTIVE	PC Express Intake Form	2023-03-07T21:09:13.324Z	folder	30263264461
264801003389	sys-06769199255032099370028840	ACTIVE	PC Express Intake Form	2023-03-07T18:47:54.495Z	folder	30263264461
477907144636	sys-83136049438944837605116278	ACTIVE	Survey Web App-PROD	2023-03-07T18:06:36.838Z	folder	30263264461
456875107084	sys-92505520745328966655520323	ACTIVE	BFF SDM M2 Mapping	2023-03-07T15:20:20.718Z	folder	30263264461
295467102249	sys-19989391888352662240435273	ACTIVE	PC Express Intake Form	2023-03-06T19:57:29.096Z	folder	30263264461
243129955287	sys-68662777313134382136000817	ACTIVE	Edit Url PROD	2023-03-06T18:07:30.800Z	folder	30263264461
198100602767	sys-39765161026145917113643915	ACTIVE	Edit Url PROD	2023-03-06T18:07:22.775Z	folder	30263264461
577220950390	lt-datagov-val	ACTIVE	lt-datagov-val	2023-03-03T18:23:51.048Z	folder	857031298135
16596139689	lt-datagov-prd	ACTIVE	lt-datagov-prd	2023-03-03T18:17:31.907Z	folder	857031298135
630275080365	sys-27407341287818224159574068	ACTIVE	PC Express Intake Form	2023-03-02T15:01:25.531Z	folder	30263264461
344775748533	sys-15552648955525912489959588	ACTIVE	PC Express Intake Form	2023-03-01T19:40:00.717Z	folder	30263264461
269174019964	cidt-test-project	ACTIVE	cidt-test-project	2023-03-01T18:31:50.140Z	folder	743756606505
761395751648	lt-krl-upr	ACTIVE	lt-krl-upr	2023-02-28T16:31:22.743Z	folder	857031298135
1023254686683	sys-62813121839790191216406467	ACTIVE	PC Express Intake Form	2023-02-28T15:08:14.674Z	folder	30263264461
1037902667139	sys-30354734609685546777944334	ACTIVE	Untitled project	2023-02-27T21:05:56.847Z	folder	30263264461
372892936783	sys-80625580957247745200212765	ACTIVE	Initial Load Script	2023-02-27T20:45:05.751Z	folder	30263264461
207284010309	sys-85551930244357376900112347	ACTIVE	Response Edit URLs	2023-02-27T20:08:41.096Z	folder	30263264461
503073936829	sys-70712864337610917057430090	ACTIVE	Response Edit URLs	2023-02-27T20:08:12.933Z	folder	30263264461
1092144322108	pcb-prod-compute	ACTIVE	pcb-prod-compute	2023-02-27T16:39:04.505Z	folder	611564011638
279312230964	pcb-prod-control-plane	ACTIVE	pcb-prod-control-plane	2023-02-27T16:34:45.129Z	folder	642027199083
636282320737	sys-11712335000387752415372511	ACTIVE	Data Load	2023-02-27T16:08:43.795Z	folder	30263264461
525943786858	lt-dia-dsc-dis-sbx	ACTIVE	lt-dia-dsc-dis-sbx	2023-02-24T20:16:05.382Z	folder	48685503235
466612805095	sys-05915887478209358595298555	ACTIVE	PC Express Intake Form	2023-02-24T18:37:56.971Z	folder	30263264461
674663636183	sys-44439539415064735358928739	ACTIVE	PC Express Intake Form	2023-02-24T13:42:17.152Z	folder	30263264461
872918776098	sys-90893237356747798345509213	ACTIVE	PC Express Intake Form	2023-02-23T20:47:35.092Z	folder	30263264461
127528447015	phc-store-apps	ACTIVE	phc-store-apps	2023-02-23T20:12:27.202Z	folder	290862166880
1063030007241	sys-46409480937436559311767626	ACTIVE	Scripts for Insights	2023-02-22T22:47:31.178Z	folder	30263264461
627721228387	sys-87923441130239747413314345	ACTIVE	Scripts for Insights	2023-02-22T22:42:57.049Z	folder	30263264461
296132103761	sys-69070703555263194799730969	ACTIVE	Scripts for Insights	2023-02-22T22:38:10.180Z	folder	30263264461
299304132922	sys-79064858428811384876425443	ACTIVE	Scripts for Insights	2023-02-22T22:32:40.802Z	folder	30263264461
1093076850877	sys-41325755181573327788226557	ACTIVE	Scripts for Insights	2023-02-22T22:20:10.787Z	folder	30263264461
562985416903	sys-80514380555690244496043942	ACTIVE	Scripts for Insights	2023-02-22T22:15:08.259Z	folder	30263264461
747529642708	sys-46561893817118290663721585	ACTIVE	Scripts for Insights	2023-02-22T22:03:55.479Z	folder	30263264461
127489582311	sys-05087135634804104150052697	ACTIVE	PC Express Intake Form	2023-02-22T20:20:56.060Z	folder	30263264461
174069309688	sys-36771022733998983678896895	ACTIVE	PC Express Intake Form	2023-02-22T15:08:28.880Z	folder	30263264461
680638367275	sys-69657289627241376796457555	ACTIVE	Recorded Macros  Marketplace A	2023-02-22T03:31:28.436Z	folder	30263264461
1004284200313	sys-03751230866632526448660204	ACTIVE	PC Express Intake Form	2023-02-21T21:29:52.225Z	folder	30263264461
105398026585	sys-64594859128669445226943821	ACTIVE	PC Express Intake Form	2023-02-21T19:47:34.216Z	folder	30263264461
730142761215	sys-78133189610229932257921152	ACTIVE	Webapp script	2023-02-21T14:42:34.228Z	folder	30263264461
154248019303	sys-29912504860044876390966025	ACTIVE	LookupScript	2023-02-17T18:56:23.542Z	folder	30263264461
638335890588	sys-76188705797349052205245135	ACTIVE	Untitled project	2023-02-17T18:56:10.429Z	folder	30263264461
733499904345	sys-62718430355389358391916431	ACTIVE	Edit URL	2023-02-17T04:49:18.652Z	folder	30263264461
787541758158	sys-48137472662261273937363939	ACTIVE	Untitled project	2023-02-17T04:47:34.879Z	folder	30263264461
861410028029	sys-30830680637634642547280293	ACTIVE	PC Express Intake Form	2023-02-16T19:43:37.214Z	folder	30263264461
457193235554	sys-17110768092298515541212390	ACTIVE	PC Express Intake Form	2023-02-16T18:06:38.719Z	folder	30263264461
580730326029	sys-76200114436331335834514877	ACTIVE	PC Express Intake Form	2023-02-16T14:25:53.314Z	folder	30263264461
1094486500019	sys-82930963233351587284343413	ACTIVE	PSI Monitor	2023-02-15T19:16:15.744Z	folder	30263264461
461428394736	lt-dia-lake-dr-raw	ACTIVE	lt-dia-lake-dr-raw	2023-02-15T18:12:17.017Z	folder	231037816692
317987618316	sys-54229548797558347423735452	ACTIVE	jfmetrics	2023-02-15T17:39:18.427Z	folder	30263264461
988328478110	sys-98809185537600605205933705	ACTIVE	jfmetrics	2023-02-15T17:39:13.229Z	folder	30263264461
